# x/R,  y/R,  z/R,  Fx (mN),  Fy (mN),  Fz (mN)
0.667513  -0.113294  -0.588248  -0.004475  0.000310  -0.003990
0.662918  -0.113051  -0.592865  -0.004397  0.000619  -0.003964
0.658399  -0.112567  -0.597342  -0.004138  0.000912  -0.003752
0.654160  -0.111967  -0.601349  -0.003874  0.001000  -0.003453
0.650167  -0.111449  -0.604850  -0.003647  0.000839  -0.003136
0.646316  -0.111043  -0.608069  -0.003365  0.000528  -0.002864
0.642728  -0.110717  -0.611176  -0.002865  0.000172  -0.002664
0.639876  -0.110487  -0.614235  -0.002173  -0.000158  -0.002543
0.637897  -0.110431  -0.617322  -0.001604  -0.000358  -0.002385
0.636535  -0.110473  -0.620301  -0.001256  -0.000333  -0.002088
0.635616  -0.110438  -0.622998  -0.000852  -0.000113  -0.001754
0.635311  -0.110214  -0.625269  -0.000040  0.000144  -0.001499
0.636027  -0.109841  -0.627115  0.001243  0.000373  -0.001225
0.637998  -0.109327  -0.628430  0.002735  0.000553  -0.000703
0.641327  -0.108666  -0.629057  0.004127  0.000555  0.000020
0.645978  -0.108028  -0.629052  0.005209  0.000197  0.000649
0.651647  -0.107719  -0.628724  0.005910  -0.000603  0.001029
0.657797  -0.108159  -0.628257  0.006362  -0.001553  0.001230
0.664273  -0.109349  -0.627716  0.006789  -0.002103  0.001296
0.671237  -0.110860  -0.627145  0.007228  -0.001897  0.001236
0.678871  -0.111954  -0.626586  0.007581  -0.001215  0.001197
0.686878  -0.112454  -0.625936  0.007713  -0.000702  0.001354
0.694756  -0.112714  -0.624995  0.007667  -0.000712  0.001692
0.702301  -0.113304  -0.623677  0.007566  -0.001059  0.002045
0.709588  -0.114386  -0.622052  0.007454  -0.001403  0.002232
0.716799  -0.115864  -0.620345  0.007272  -0.001672  0.002138
0.723973  -0.117745  -0.618827  0.006937  -0.002021  0.001689
0.730905  -0.120174  -0.617881  0.006456  -0.002395  0.000929
0.737242  -0.122969  -0.617729  0.005943  -0.002529  0.000035
0.742825  -0.125694  -0.618436  0.005449  -0.002380  -0.000759
0.747657  -0.128106  -0.619797  0.004976  -0.002131  -0.001218
0.752020  -0.130220  -0.621427  0.004530  -0.001932  -0.001131
0.756099  -0.132116  -0.622638  0.004164  -0.001650  -0.000542
0.760109  -0.133531  -0.623037  0.003853  -0.001226  0.000069
0.763899  -0.134443  -0.622893  0.003475  -0.001004  0.000241
0.767240  -0.135303  -0.622845  0.003085  -0.001266  -0.000039
0.770102  -0.136664  -0.623281  0.002813  -0.001834  -0.000382
0.772633  -0.138632  -0.624059  0.002640  -0.002308  -0.000534
0.774960  -0.140985  -0.624993  0.002271  -0.002443  -0.000649
0.776728  -0.143353  -0.626204  0.001450  -0.002208  -0.000927
0.777494  -0.145390  -0.627864  0.000313  -0.001709  -0.001389
0.777131  -0.146858  -0.629972  -0.000684  -0.001163  -0.001912
0.776033  -0.147815  -0.632438  -0.001289  -0.000758  -0.002403
0.774628  -0.148494  -0.635138  -0.001660  -0.000431  -0.002808
0.772990  -0.148897  -0.638043  -0.002080  -0.000096  -0.003122
0.770830  -0.149032  -0.641248  -0.002597  0.000118  -0.003389
0.768065  -0.149041  -0.644832  -0.003055  0.000038  -0.003619
0.764870  -0.149281  -0.648721  -0.003397  -0.000337  -0.003784
0.761401  -0.149957  -0.652764  -0.003722  -0.000736  -0.003771
0.757694  -0.150941  -0.656667  -0.004156  -0.000827  -0.003558
0.753491  -0.151777  -0.660371  -0.004671  -0.000480  -0.003317
0.748680  -0.152032  -0.664038  -0.005066  0.000123  -0.003269
0.743503  -0.151604  -0.667910  -0.005162  0.000725  -0.003421
0.738377  -0.150525  -0.672108  -0.004933  0.001169  -0.003589
0.733619  -0.149008  -0.676612  -0.004498  0.001396  -0.003564
0.729336  -0.147273  -0.681150  -0.003985  0.001366  -0.003218
0.725589  -0.145776  -0.685287  -0.003412  0.001098  -0.002608
0.722501  -0.144727  -0.688662  -0.002651  0.000757  -0.001818
0.720226  -0.144175  -0.691139  -0.001562  0.000410  -0.000961
0.718972  -0.144033  -0.692810  -0.000170  0.000074  -0.000185
0.719000  -0.144231  -0.693747  0.001290  -0.000207  0.000389
0.720445  -0.144615  -0.694022  0.002610  -0.000349  0.000684
0.723224  -0.144987  -0.693890  0.003673  -0.000366  0.000753
0.727058  -0.145348  -0.693545  0.004455  -0.000320  0.000754
0.731610  -0.145682  -0.693086  0.005000  -0.000151  0.000696
0.736615  -0.145875  -0.692710  0.005397  0.000183  0.000515
0.741901  -0.145742  -0.692574  0.005760  0.000531  0.000272
0.747603  -0.145345  -0.692770  0.006129  0.000561  0.000085
0.753793  -0.145039  -0.693179  0.006463  0.000149  0.000150
0.760325  -0.145166  -0.693455  0.006678  -0.000496  0.000565
0.766971  -0.145835  -0.693159  0.006736  -0.001061  0.001184
0.773590  -0.146964  -0.692150  0.006679  -0.001351  0.001585
0.780286  -0.148306  -0.690886  0.006585  -0.001282  0.001404
0.786954  -0.149504  -0.690065  0.006501  -0.000958  0.000734
0.793410  -0.150388  -0.690019  0.006457  -0.000691  0.000114
0.799624  -0.151143  -0.690348  0.006407  -0.000759  -0.000022
0.805781  -0.152166  -0.690499  0.006294  -0.001155  0.000252
0.811915  -0.153664  -0.690236  0.006080  -0.001543  0.000622
0.817972  -0.155392  -0.689665  0.005777  -0.001606  0.000841
0.823757  -0.156950  -0.688987  0.005392  -0.001382  0.000828
0.829081  -0.158171  -0.688469  0.004912  -0.001193  0.000533
0.833810  -0.159285  -0.688442  0.004307  -0.001340  0.000074
0.837770  -0.160741  -0.688947  0.003675  -0.001777  -0.000240
0.841067  -0.162698  -0.689701  0.003141  -0.002154  -0.000245
0.843832  -0.165019  -0.690440  0.002770  -0.002196  -0.000077
0.846196  -0.167347  -0.691192  0.002517  -0.001847  0.000052
0.848135  -0.169311  -0.692040  0.002233  -0.001308  0.000019
0.849621  -0.170782  -0.693105  0.001740  -0.000880  -0.000306
0.850575  -0.171903  -0.694589  0.000927  -0.000727  -0.000989
0.850862  -0.172891  -0.696690  0.000027  -0.000791  -0.001874
0.850583  -0.173869  -0.699459  -0.000539  -0.000907  -0.002705
0.850010  -0.174787  -0.702762  -0.000743  -0.000923  -0.003285
0.849142  -0.175587  -0.706397  -0.001082  -0.000757  -0.003550
0.847420  -0.176102  -0.710191  -0.001848  -0.000277  -0.003447
0.844567  -0.176073  -0.713843  -0.002755  0.000339  -0.003121
0.840908  -0.175661  -0.717271  -0.003353  0.000612  -0.002884
0.837030  -0.175420  -0.720688  -0.003532  0.000341  -0.002944
0.833251  -0.175745  -0.724325  -0.003457  -0.000173  -0.003266
0.829679  -0.176532  -0.728258  -0.003202  -0.000426  -0.003653
0.826510  -0.177310  -0.732269  -0.002767  -0.000242  -0.003985
0.823785  -0.177744  -0.736224  -0.002331  0.000137  -0.004173
0.821195  -0.177885  -0.740156  -0.002199  0.000370  -0.004105
0.818074  -0.177913  -0.744052  -0.002488  0.000446  -0.003655
0.814195  -0.177841  -0.747635  -0.002810  0.000458  -0.002985
0.810098  -0.177610  -0.750706  -0.002639  0.000485  -0.002470
0.806766  -0.177161  -0.753396  -0.001911  0.000505  -0.002337
0.804665  -0.176563  -0.756050  -0.001032  0.000599  -0.002393
0.803597  -0.175684  -0.758781  -0.000217  0.000870  -0.002267
0.803385  -0.174476  -0.761255  0.000667  0.001035  -0.001881
0.804105  -0.173319  -0.763229  0.001696  0.000819  -0.001534
0.805841  -0.172694  -0.764818  0.002797  0.000315  -0.001402
0.808668  -0.172742  -0.766177  0.003902  -0.000150  -0.001302
0.812743  -0.173256  -0.767302  0.005050  -0.000430  -0.000998
0.818210  -0.173969  -0.768023  0.006159  -0.000507  -0.000457
0.824855  -0.174624  -0.768251  0.007064  -0.000444  0.000076
0.832151  -0.175128  -0.768064  0.007659  -0.000411  0.000471
0.839654  -0.175653  -0.767499  0.007993  -0.000613  0.000838
0.847365  -0.176575  -0.766448  0.008158  -0.001069  0.001174
0.855444  -0.178098  -0.765103  0.008248  -0.001547  0.001237
0.863833  -0.180083  -0.763926  0.008312  -0.001824  0.000897
0.872238  -0.182214  -0.763382  0.008298  -0.001873  0.000346
0.880388  -0.184309  -0.763472  0.008128  -0.001812  -0.000034
0.888383  -0.186405  -0.763800  0.007764  -0.001769  -0.000116
0.896170  -0.188583  -0.764078  0.007227  -0.001669  -0.000070
0.903440  -0.190657  -0.764228  0.006575  -0.001496  -0.000042
0.909670  -0.192517  -0.764312  0.005870  -0.001461  -0.000052
0.914848  -0.194412  -0.764299  0.005256  -0.001730  -0.000037
0.919370  -0.196687  -0.764214  0.004865  -0.002123  -0.000029
0.923750  -0.199253  -0.764107  0.004672  -0.002387  -0.000162
0.928198  -0.201885  -0.764310  0.004513  -0.002443  -0.000386
0.932758  -0.204360  -0.764827  0.004182  -0.002373  -0.000451
0.937149  -0.206619  -0.765470  0.003543  -0.002321  -0.000337
0.940835  -0.208746  -0.766189  0.002737  -0.002229  -0.000295
0.943565  -0.210685  -0.767191  0.002101  -0.002030  -0.000476
0.945530  -0.212410  -0.768573  0.001848  -0.001772  -0.000739
0.947246  -0.213920  -0.770119  0.001835  -0.001565  -0.001001
0.948827  -0.215291  -0.771760  0.001713  -0.001500  -0.001334
0.950156  -0.216709  -0.773596  0.001386  -0.001426  -0.001774
0.951065  -0.218081  -0.775782  0.000956  -0.001107  -0.002239
0.951481  -0.219096  -0.778362  0.000422  -0.000588  -0.002677
0.951243  -0.219582  -0.781455  -0.000327  -0.000069  -0.002995
0.950144  -0.219540  -0.784880  -0.001304  0.000241  -0.003034
0.948066  -0.219222  -0.788223  -0.002262  0.000254  -0.002859
0.945304  -0.218962  -0.791243  -0.002947  0.000033  -0.002637
0.942203  -0.219000  -0.793935  -0.003382  -0.000206  -0.002474
0.938933  -0.219323  -0.796414  -0.003799  -0.000272  -0.002383
0.935214  -0.219739  -0.798810  -0.004328  -0.000105  -0.002393
0.930724  -0.220015  -0.801337  -0.004892  0.000075  -0.002556
0.925490  -0.220179  -0.804195  -0.005266  0.000227  -0.002848
0.920021  -0.220000  -0.807404  -0.005290  0.000603  -0.003205
0.914810  -0.219100  -0.811049  -0.005008  0.001149  -0.003579
0.910010  -0.217555  -0.815251  -0.004589  0.001509  -0.003792
0.905530  -0.215846  -0.819751  -0.004225  0.001389  -0.003548
0.901320  -0.214612  -0.823788  -0.003853  0.000946  -0.002667
0.897684  -0.213955  -0.826453  -0.003288  0.000533  -0.001387
0.894878  -0.213742  -0.827538  -0.002426  0.000287  -0.000343
0.893169  -0.213901  -0.827696  -0.001328  0.000083  0.000018
0.892625  -0.214526  -0.827811  -0.000185  -0.000128  -0.000124
0.893113  -0.215423  -0.828220  0.000795  -0.000179  -0.000350
0.894352  -0.216143  -0.828780  0.001484  -0.000068  -0.000412
0.896018  -0.216365  -0.829198  0.001935  0.000018  -0.000222
0.898064  -0.216136  -0.829125  0.002380  -0.000059  0.000278
0.900751  -0.215768  -0.828259  0.003045  -0.000060  0.000886
0.904372  -0.215221  -0.826772  0.003927  0.000229  0.001118
0.908849  -0.214481  -0.825415  0.004857  0.000554  0.000942
0.913896  -0.213723  -0.824508  0.005714  0.000543  0.000786
0.919456  -0.213340  -0.823845  0.006436  0.000145  0.001005
0.925665  -0.213533  -0.822864  0.006972  -0.000437  0.001576
0.932674  -0.214423  -0.821235  0.007253  -0.001020  0.002144
0.940280  -0.215908  -0.819124  0.007261  -0.001428  0.002437
0.947993  -0.217712  -0.816960  0.007067  -0.001649  0.002405
0.955198  -0.219522  -0.815190  0.006788  -0.001650  0.002118
0.961707  -0.221011  -0.813990  0.006556  -0.001478  0.001701
0.967811  -0.222173  -0.813265  0.006411  -0.001312  0.001306
0.973975  -0.223238  -0.812789  0.006307  -0.001268  0.001034
0.980379  -0.224427  -0.812392  0.006142  -0.001352  0.000985
0.986709  -0.225761  -0.811862  0.005799  -0.001588  0.001128
0.992469  -0.227339  -0.811177  0.005320  -0.001946  0.001280
0.997484  -0.229178  -0.810451  0.004772  -0.002322  0.001378
1.001801  -0.231316  -0.809738  0.004243  -0.002527  0.001382
1.005790  -0.233503  -0.809245  0.003845  -0.002361  0.001234
1.009781  -0.235361  -0.809176  0.003555  -0.001855  0.001021
1.013779  -0.236689  -0.809584  0.003238  -0.001265  0.000930
1.017435  -0.237604  -0.810219  0.002717  -0.000980  0.000950
1.020210  -0.238590  -0.810975  0.001979  -0.001204  0.000734
1.021897  -0.240122  -0.812195  0.001137  -0.001766  0.000081
1.022637  -0.242181  -0.814122  0.000407  -0.002269  -0.000701
1.022856  -0.244357  -0.816513  -0.000076  -0.002507  -0.001235
1.022848  -0.246308  -0.818838  -0.000346  -0.002359  -0.001532
1.022659  -0.247691  -0.820990  -0.000578  -0.001865  -0.001848
1.022101  -0.248434  -0.823194  -0.000892  -0.001305  -0.002294
1.021064  -0.248802  -0.825829  -0.001282  -0.001065  -0.002804
1.019574  -0.249307  -0.828952  -0.001868  -0.001220  -0.003191
1.017393  -0.250198  -0.832369  -0.002701  -0.001430  -0.003318
1.014212  -0.251244  -0.835816  -0.003622  -0.001356  -0.003231
1.009998  -0.252053  -0.839180  -0.004225  -0.001038  -0.003157
1.005407  -0.252635  -0.842629  -0.004335  -0.000759  -0.003218
1.001021  -0.253134  -0.846195  -0.004200  -0.000568  -0.003236
0.996968  -0.253591  -0.849727  -0.004098  -0.000406  -0.003113
0.993034  -0.253977  -0.853133  -0.004066  -0.000178  -0.002905
0.989103  -0.254119  -0.856438  -0.003926  0.000111  -0.002790
0.985454  -0.253979  -0.859742  -0.003520  0.000444  -0.002843
0.982442  -0.253480  -0.863181  -0.002831  0.000774  -0.003012
0.980244  -0.252726  -0.866871  -0.001989  0.001068  -0.003136
0.978819  -0.251860  -0.870709  -0.001043  0.001284  -0.003068
0.978121  -0.251159  -0.874337  -0.000063  0.001284  -0.002819
0.978156  -0.250917  -0.877533  0.000938  0.000845  -0.002546
0.979161  -0.251516  -0.880412  0.001981  0.000036  -0.002303
0.981327  -0.252847  -0.883114  0.003013  -0.000696  -0.001989
0.984607  -0.254430  -0.885494  0.003973  -0.001017  -0.001559
0.988670  -0.255772  -0.887371  0.004830  -0.000913  -0.001019
0.993201  -0.256639  -0.888645  0.005598  -0.000634  -0.000443
0.998343  -0.257168  -0.889345  0.006306  -0.000395  0.000058
1.004495  -0.257538  -0.889600  0.006919  -0.000345  0.000300
1.011608  -0.258004  -0.889715  0.007299  -0.000567  0.000359
1.019128  -0.258801  -0.889722  0.007425  -0.001060  0.000555
1.026510  -0.260147  -0.889345  0.007386  -0.001675  0.000974
1.033693  -0.262076  -0.888506  0.007325  -0.002132  0.001322
1.040902  -0.264328  -0.887474  0.007342  -0.002135  0.001294
1.048262  -0.266325  -0.886710  0.007398  -0.001690  0.000843
1.055656  -0.267740  -0.886539  0.007397  -0.001241  0.000242
1.062888  -0.268815  -0.886900  0.007296  -0.001241  -0.000117
1.069900  -0.270162  -0.887379  0.007096  -0.001708  -0.000070
1.076782  -0.272212  -0.887561  0.006755  -0.002180  0.000212
1.083575  -0.274810  -0.887342  0.006247  -0.002183  0.000283
1.090041  -0.277381  -0.887152  0.005479  -0.001557  -0.000094
1.095728  -0.279404  -0.887371  0.004527  -0.000688  -0.000664
1.100473  -0.280915  -0.888003  0.003690  -0.000248  -0.000986
1.104675  -0.282586  -0.888784  0.003233  -0.000635  -0.000960
1.108769  -0.284981  -0.889617  0.003082  -0.001564  -0.000740
1.112706  -0.288024  -0.890459  0.002968  -0.002288  -0.000531
1.116210  -0.290991  -0.891410  0.002734  -0.002337  -0.000482
1.119150  -0.293346  -0.892609  0.002365  -0.001756  -0.000624
1.121566  -0.294796  -0.894158  0.001835  -0.000861  -0.000900
1.123305  -0.295384  -0.895979  0.001166  -0.000091  -0.001107
1.124299  -0.295377  -0.897740  0.000571  0.000147  -0.001157
1.124662  -0.295340  -0.899327  0.000233  -0.000193  -0.001130
1.124697  -0.295706  -0.900787  0.000234  -0.000787  -0.001131
1.124656  -0.296529  -0.902265  0.000350  -0.001191  -0.001212
1.124467  -0.297507  -0.903903  0.000137  -0.001191  -0.001517
1.123695  -0.298309  -0.906049  -0.000606  -0.000857  -0.002066
1.122035  -0.298728  -0.908865  -0.001562  -0.000354  -0.002733
1.119708  -0.298694  -0.912302  -0.002267  -0.000011  -0.003296
1.117082  -0.298584  -0.916004  -0.002503  -0.000036  -0.003634
1.114509  -0.298691  -0.919718  -0.002501  -0.000273  -0.003736
1.111650  -0.298966  -0.923219  -0.002641  -0.000380  -0.003583
1.108124  -0.298999  -0.926393  -0.003067  -0.000309  -0.003271
1.103800  -0.298640  -0.929121  -0.003643  -0.000353  -0.002907
1.098965  -0.298301  -0.931340  -0.004119  -0.000607  -0.002600
1.093890  -0.298331  -0.933207  -0.004408  -0.000743  -0.002441
1.088749  -0.298601  -0.935098  -0.004566  -0.000515  -0.002404
1.083623  -0.298694  -0.937244  -0.004601  -0.000052  -0.002342
1.078630  -0.298329  -0.939645  -0.004409  0.000324  -0.002078
1.074050  -0.297561  -0.941966  -0.003966  0.000480  -0.001485
1.070033  -0.296541  -0.943812  -0.003261  0.000565  -0.000781
1.066996  -0.295323  -0.945168  -0.002295  0.000702  -0.000201
1.065104  -0.293997  -0.946068  -0.001179  0.000744  0.000250
1.064385  -0.292972  -0.946626  -0.000012  0.000450  0.000598
1.064892  -0.292670  -0.946849  0.001156  -0.000127  0.000842
1.066541  -0.293241  -0.946797  0.002304  -0.000514  0.000958
1.069155  -0.294098  -0.946525  0.003398  -0.000441  0.001043
1.072573  -0.294773  -0.945979  0.004347  -0.000184  0.001341
1.076737  -0.295115  -0.944816  0.005103  -0.000072  0.001886
1.081834  -0.295334  -0.942927  0.005730  -0.000264  0.002348
1.087957  -0.295734  -0.940627  0.006250  -0.000575  0.002502
1.094675  -0.296355  -0.938379  0.006609  -0.000836  0.002395
1.101431  -0.297191  -0.936461  0.006766  -0.000838  0.002354
1.107897  -0.297894  -0.934615  0.006768  -0.000505  0.002584
1.114260  -0.298229  -0.932488  0.006756  -0.000076  0.002893
1.120922  -0.298252  -0.930028  0.006849  0.000032  0.002983
1.128054  -0.298448  -0.927562  0.006976  -0.000375  0.002744
1.135410  -0.299262  -0.925437  0.006945  -0.001066  0.002440
1.142507  -0.300782  -0.923649  0.006690  -0.001640  0.002365
1.149062  -0.302707  -0.921935  0.006348  -0.001913  0.002505
1.155239  -0.304801  -0.920099  0.006088  -0.002067  0.002544
1.161304  -0.307101  -0.918293  0.005818  -0.002261  0.002337
1.167114  -0.309663  -0.916647  0.005390  -0.002508  0.002005
1.172402  -0.312435  -0.915270  0.004797  -0.002539  0.001675
1.176976  -0.314869  -0.914213  0.004183  -0.002202  0.001385
1.180876  -0.316537  -0.913542  0.003675  -0.001771  0.001096
1.184281  -0.317635  -0.913266  0.003353  -0.001529  0.000775
1.187367  -0.318660  -0.913387  0.003239  -0.001458  0.000279
1.190385  -0.319917  -0.914066  0.003230  -0.001332  -0.000389
1.193457  -0.321210  -0.915449  0.003075  -0.001046  -0.001056
1.196440  -0.322292  -0.917469  0.002566  -0.000788  -0.001404
1.198907  -0.323222  -0.919584  0.001746  -0.000792  -0.001227
1.200469  -0.324224  -0.921182  0.000785  -0.001090  -0.000761
1.200955  -0.325508  -0.922201  -0.000051  -0.001575  -0.000475
1.200573  -0.327179  -0.923075  -0.000640  -0.002054  -0.000639
1.199644  -0.329185  -0.924266  -0.001126  -0.002362  -0.001070
1.198069  -0.331351  -0.925846  -0.001768  -0.002413  -0.001494
1.195706  -0.333479  -0.927769  -0.002489  -0.002154  -0.001917
1.192668  -0.335267  -0.930205  -0.002975  -0.001662  -0.002470
1.189386  -0.336583  -0.933327  -0.003067  -0.001231  -0.003027
1.186207  -0.337639  -0.937047  -0.002921  -0.001068  -0.003391
1.183229  -0.338674  -0.940927  -0.002802  -0.001083  -0.003503
1.180419  -0.339678  -0.944583  -0.002863  -0.000994  -0.003450
1.177617  -0.340355  -0.947900  -0.003145  -0.000588  -0.003385
1.174475  -0.340366  -0.951257  -0.003509  0.000109  -0.003407
1.170822  -0.339590  -0.954966  -0.003747  0.000844  -0.003544
1.166924  -0.338213  -0.959060  -0.003702  0.001331  -0.003760
1.163183  -0.336629  -0.963414  -0.003401  0.001383  -0.003992
